	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_BMP4_2_weeks_untreated_1	CTRL2_BMP4_2_weeks_untreated_2	CTRL2_BMP4_2_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_BMP4_2_weeks_untreated_1	CTRL3_BMP4_2_weeks_untreated_2	CTRL3_BMP4_2_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3
.PCA.PC11																					1.70787236399165	3.55568201955505	-0.867560397516679	-0.921843975140058	-18.5750584148707	-0.969643401748256	1.67760119349631	16.0285030659677	-0.854967409510304	-5.64311303677853	-1.20423253893774	7.23887244341309	6.75131388262687	-6.55534580142758	12.1027008910319	0.0891959489823929	-21.4740106267282	7.9140337935931
.PCA.PC12																					1.69291626950645	0.406326055532531	-0.928559657580592	-3.70282481369778	2.39810334431739	0.374729864574817	1.50091848749115	-2.49138083318341	1.33662905097318	-3.25326266657503	11.6701252213123	-11.9202674546017	-7.53919620738664	17.3771447623573	0.346137607799405	12.6060273933433	-16.1179351928045	-3.75563123137812
.PCA.PC13																					-1.0974239999055	-1.05293042722704	1.28505217374046	-1.56691386160139	-0.0490844500629576	-3.66702532336894	1.49208590286553	0.464946875300533	3.51997214695286	4.34220959100729	-6.32706261697789	4.52972135541312	-21.5711697612531	-10.5233804877005	2.73132398271504	17.3162539383846	2.05849490093977	8.11493006077806
.PCA.PC14																					-1.27216174609697	0.707054986935215	-0.389165872216497	9.38762628644395	-4.20604856833649	11.646261381484	-9.69951774005247	3.8331633943325	-10.117891745917	1.24834525031981	-11.0905035479833	9.23712828191893	-5.2994566909588	11.3792500732684	-0.0107076204496443	4.03493616205541	0.0480951838542856	-9.43640746860136
.PCA.PC15																					-0.369137646398271	-0.511891077676381	1.90859213842952	-8.77702181014849	3.64735345381901	-9.53463277117534	10.2392894494578	-2.38230697844645	5.47332541922805	0.54942533724362	-13.0589492035422	12.512299928837	2.36739204477092	11.1965085824565	-6.07229681442543	-1.59172796011852	-5.18381491751709	-0.412407174794226
.PCA.PC16																					-2.43668905247912	0.730354658959917	0.920675643315569	13.3630918210082	-2.0911473598043	-12.2505849114656	-13.1271103634415	0.541403001504207	14.3033274474648	0.158718956837772	0.246923818760285	0.216018158365407	0.821693542868757	2.96237045292544	-3.26353391145529	-0.198078102348112	-1.68952905170058	0.792095250684202
.PCA.PC17																					-0.290656288849117	0.114186127098544	0.526054959232022	-1.68319761694568	0.547477391449967	-5.56457940253356	2.48078569801712	-0.381825658014738	4.73636370652439	0.647506663320747	-1.13883533005202	-0.302201896620074	-0.643958850581623	-1.87312376353378	17.0819345731257	0.0689197545523173	2.96246174373156	-17.2873118099217
.PCA.PC18																					5.69128077998471e-14	5.64027990979099e-14	5.62197857711944e-14	5.83951290100693e-14	5.73300087958195e-14	5.72228896211779e-14	5.71348524047721e-14	5.54625789739305e-14	5.67948466034807e-14	5.42834006911352e-14	5.4828103862592e-14	5.60107515923391e-14	5.60627932966185e-14	5.60549870409766e-14	5.64270852265736e-14	5.72042413438112e-14	5.64305546735255e-14	5.61217738948017e-14
	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_BMP4_2_weeks_untreated_1	CTRL2_BMP4_2_weeks_untreated_2	CTRL2_BMP4_2_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_BMP4_2_weeks_untreated_1	CTRL3_BMP4_2_weeks_untreated_2	CTRL3_BMP4_2_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3
ENSG00000000003	7105	TSPAN6	0.00549566254118349	-0.0038150029117989	0.0010339709070023	0.006443684687381	-0.0098065081022775	0.00207596168674315	-0.00400382561979893	-0.0011909148379156	0.00780731161559353	0.0055188318254563	0.00097181304612863	-0.00487315758952497	0.00173836560998071	0.00537419583679263	0.00724034644811997	0.00291067159972799	0.00209730988899514	-0.0769032654673813	2188	1051	1415	1326	909	1366	1286	833	1683	1390	1380	1607	2881	1601	1932	3431	2235	1846
ENSG00000000419	8813	DPM1	-0.00556387987577548	0.00103141407156317	0.00297864845742559	-0.00205590068848271	-0.00294420581713024	0.00207794096526229	0.00395186771097999	-0.00400847074829897	-0.00249757712289541	0.00294258185782084	0.00168652936834299	-0.000259594521757476	0.00105439110970274	-0.00047501985502164	-0.00153808903538058	0.00236889887024218	0.00126078443933223	-0.0741879341166716	871	576	1004	828	659	935	816	654	1049	906	670	485	429	457	579	421	409	550
ENSG00000000457	57147	SCYL3	0.00359240876446818	0.000642337049101013	0.0022083481690097	0.00194059699330791	-1.24637345342107e-05	0.00173246889352749	0.00238690140792692	0.00203963922565729	0.00285099104498429	0.00851032875338908	-0.00293247221367168	0.00271358854017688	-0.000405251770609809	-0.00575926154400928	0.00572709644745525	0.00380078165761574	-0.00157530915390244	0.00288726927938502	291	202	223	201	144	183	187	102	200	251	276	231	242	245	317	286	245	299
ENSG00000000460	55732	C1orf112	-0.00179268514083774	0.00517500116388687	0.00550741249065256	-0.0113728243481982	-0.00562861305047072	0.000912261922646593	-0.00181009120490578	0.0015685989364424	0.013756271393042	0.00600495028616321	-0.0061536716789738	-0.0107105782099796	0.00212372725469318	0.00116221729660256	-0.00596809589167203	0.00429378593758313	0.0071083270824176	-0.0181160279266633	194	151	185	167	113	304	196	121	390	460	380	202	113	159	156	126	182	127
ENSG00000000971	3075	CFH	0.0163641217262312	-0.0126192428647449	0.00712119550328101	-0.00320249305525728	0.0185043492366917	-0.0038644902238532	0.0183845387495924	-0.0100570996591543	0.0069733133791615	-0.00266077662129684	0.00462256065554754	-0.0107551799783567	0.0195703563586859	0.00412220142768625	-0.00711622533600972	0.00628781972859909	-0.0105051629666513	-0.053123259019409	22	0	1	65	0	2	29	1	3	42	38	47	47	167	327	69	176	395
ENSG00000001036	2519	FUCA2	0.00150267866366064	-0.00187957203311692	0.00584882029210352	-0.00447393143740478	-0.0079460935706673	0.00727798270920801	-0.000332360383942898	0.00397207976226598	-7.75740794581401e-05	-0.00280958944651029	-0.000283840409242106	0.00614040358658496	0.0023443426671877	0.00298669529203712	-0.000739068739483333	-3.35868265427767e-05	-0.00385834905656686	0.0338456833161739	1370	945	2201	1537	843	2197	1717	919	2202	2131	2038	1430	1676	1633	1680	2053	1531	1733
ENSG00000001084	2729	GCLC	0.00768657617526869	-0.0054745551232874	0.0081428739656558	0.00501533383939966	-0.00431713283600668	0.00717874119295775	0.00296898599105892	-0.00619910804821464	0.00744575049879397	-0.000884405392994424	0.00802099169851241	-0.0075639192797045	0.000735737310792508	0.0136191484607666	-0.000979341497933632	0.00576863072493687	-0.00223363207777474	0.012140622705957	722	190	564	467	126	487	426	135	544	551	482	412	816	660	684	805	854	789
ENSG00000001167	4800	NFYA	0.00102589985622748	-0.000809670690798155	0.00253633660225194	0.00132379043169418	0.00117707388434392	0.00297867494470267	-0.00178045841074218	-0.00220600974646951	0.00390508605478406	-0.000469040859890193	0.00367777722306564	0.00244904363461579	-0.0027278468156019	0.00286896609992671	-0.00399743664358152	0.000370065964862547	0.000317150793705161	-0.0175254489899643	1354	883	1258	1137	781	1196	1046	874	1180	1104	1446	961	1003	1243	1512	1100	1134	1351
ENSG00000001460	90529	STPG1	0.0125920034782075	-0.0163550987662388	0.0232328071142502	-0.0055062035252925	-0.0301811862358609	0.00843398910478664	-0.00529777421719659	0.00289021920905127	-0.00835889646152661	-0.00195098444858719	0.00310461863135568	0.00107316393485343	-0.00397501530019981	-0.0105590865968793	-0.0155429563442057	0.00759029219311087	-0.00698027394190959	0.0212050597883171	75	0	150	243	1	252	266	5	258	143	141	89	758	153	197	827	252	245
ENSG00000001461	57185	NIPAL3	0.00718254527643362	-0.0179409549193475	0.0297280765835143	-0.0147807000923264	-0.0207357942102023	0.0216837846097247	-0.0223125125796352	-0.00232052143243282	-0.00819500874464016	-0.00692303326699388	0.011277069250055	0.00219932633282734	0.0142564592333903	-0.00796685390190945	-0.00671547984917932	0.00644866239332237	-0.00568179880849037	0.0390369943960835	401	9	1235	721	30	1785	1123	56	2337	339	667	558	945	627	839	1467	841	960
ENSG00000001497	81887	LAS1L	-0.00120332515069427	0.00207332501472067	-0.00110602063435925	0.00309147532289774	-0.000150584331322948	-0.00243684247190683	0.000360727502901629	0.000464521919752697	-0.00203614274471582	-0.00420139277464937	-2.62609681646115e-05	0.00647015989002719	0.000426880917126343	-0.00429114783333481	0.00486044278954001	-0.00214371443201665	0.00041275743155038	-0.0130506049048325	1437	1333	1501	1221	1232	1026	1375	992	1078	1267	1604	1125	936	1046	1105	1101	992	1096
ENSG00000001561	22875	ENPP4	0.00204195597118996	-0.0141079485153735	0.0190113458353674	-0.0101919160545674	-0.00387269291909871	-0.00365586299678384	-0.0155105310436854	-0.00477335275685524	0.0195275637610107	-0.00195561442337274	0.00117022336902203	0.00772028860292265	0.00208477627310098	-0.00673441930752974	-0.00902826343099313	-0.0035590677885895	0.00364997696469995	0.000141907517365684	121	1	43	159	4	228	284	27	319	43	129	59	78	135	132	116	168	122
ENSG00000001617	6405	SEMA3F	-0.0117197280500894	-0.0126181356275187	0.0125875517005087	-0.0134514904339205	-0.00138932884711715	-0.011402404489692	0.00990981111636636	-0.0155259700988874	0.0115067763710804	-0.00806921577249644	-0.0121767360540318	0.0130346967735041	-0.00657313491560842	-0.0124111945216346	0.0156885532839956	0.000633410105474068	0.0112557258221511	-0.00715837405937062	54	0	19	127	13	125	339	48	267	37	4	0	5	35	16	2	19	14
ENSG00000001629	54467	ANKIB1	-0.00194537635883175	-0.00517824730739575	-0.00803640507253448	0.00632599987823707	-0.00229468930837292	0.00569852151564424	-0.00109090123732951	-0.00261286711721717	-0.00731838204636367	0.00400170662298237	0.00461906593150378	0.000475769411594926	-0.00954010932608417	-0.0131279477915446	-0.0012681168718805	0.000636517984847832	0.00218953030178603	0.0102960542139005	4197	3437	4153	3833	6140	3950	3818	4777	4515	2624	3313	2333	6494	3538	4891	4818	3631	4815
ENSG00000001630	1595	CYP51A1	-0.00165550111566362	0.00619247293171756	-0.00229381801980173	-0.000974695895820276	-0.00114664196190827	-0.00676563855154081	0.00302308831723506	-0.000320757834319081	-0.00506836239020433	-0.0120972041101697	0.00385879758620316	-0.00408623830967363	-0.0105948389172871	-0.00767754046112042	0.00125959278330186	-0.0010417517889237	-0.00246393630696132	0.00964572532319507	4532	4873	5191	3771	4228	2820	4249	5015	3215	6358	7105	4105	3772	3019	3190	2685	3029	3344
ENSG00000001631	889	KRIT1	0.00392202060457494	0.000664060634997069	-0.000749849126737554	0.00365126452456041	0.00023622633981559	-0.00205854048749341	0.00148833338260746	0.00153905899820355	-0.00203119100214031	0.0006028362647338	-0.00100782097473318	0.00779293299782708	-0.00283415071028831	-0.0013137728675268	-0.00568729208150245	0.00115974132218029	0.00377721764445662	0.00267731991083686	830	547	682	602	514	520	533	416	552	638	886	651	790	691	910	877	649	838
ENSG00000002016	5893	RAD52	0.0044612532767622	0.00244650632044384	-0.00119191384745624	0.000265155312393582	0.00402862300414982	-0.00799005211222594	0.00342309088843426	-0.00100563755602255	-0.0105110755887396	0.000531623533783418	-0.00161739502045499	0.00874962475299041	-0.00679054891672646	-0.00246340001310648	0.0102555952982981	-0.00674630927191492	-0.00976698836387042	-0.0100936802940285	287	208	208	201	188	137	210	158	151	281	355	218	202	233	253	234	199	202
ENSG00000002330	572	BAD	0.00347272171282871	-0.000324246167385777	-0.000385244832082012	0.00357558206696545	-0.000989879892102731	0.00337663894380674	0.00229002853851976	0.00410419104875035	-6.56018541004679e-05	-0.000152643120350306	0.00147492412559357	-0.00547141622761694	0.000131217660904608	0.00422082521373626	0.0046483398780002	-0.000834882532990284	0.00135398294328705	0.00526309000931686	1763	1587	1921	1500	1250	1407	1452	1093	1449	1774	1764	1755	1997	1743	2210	2042	1949	2092
ENSG00000002549	51056	LAP3	-0.00174779682304465	-0.000557674186002803	-0.00245913782291814	-0.00380135538756547	0.000555079049327853	0.000733448120803422	0.00457636615871785	-0.00456152127346706	-0.000264544077321282	0.00542854631040203	0.000391103400600384	-0.00325767091328026	0.000718524063181201	-0.00421745076856529	0.00296086941342061	0.00202643876308398	0.000951878852811673	-0.00359675216821903	1881	1461	1696	1714	2017	1836	1807	1859	2378	2504	1842	1419	1539	1585	2132	1386	1539	2084
ENSG00000002586	4267	CD99	0.00235792615416619	0.00564121839882818	-0.00363302132396053	0.00185280386405332	-0.00408292870496162	0.000241158627607729	-0.00685695386202375	0.0028451229458437	0.00843934812479877	0.00414754936495681	-0.00390753696727001	-0.00922294931468998	-0.00615871108021174	-0.00215434171438115	-0.00184646330979407	0.000851460256715082	0.000600583432401736	-0.00505565193896079	20787	21230	15546	10283	14467	13125	10054	12225	14851	20417	26916	21762	18799	12120	13910	16536	18844	13718
ENSG00000002587	9957	HS3ST1	-0.00543435226770633	-0.00458208584877	0.0321078216216231	-0.00112062513410111	-0.00571494276753058	0.00648186074101132	-0.0141046885104328	0.012746826635962	-0.0185985060096565	-0.0238982233206438	-0.00576049734036444	-0.0336658395539661	-0.0229198972766567	0.00215494074971108	0.0127546344392865	-0.00635524134596372	0.000948204859483801	-0.00162518907927452	34	1	231	200	0	65	181	1	68	20	74	35	4	35	26	2	57	26
ENSG00000002746	23072	HECW1	-0.00283735852369663	-6.56043101110908e-05	-0.0183389910697401	-0.0158968149535444	0.0228209182476968	-0.0407397487014856	0.00407377413543851	-0.0151311283842369	0.00598426424480049	-0.00228810650843661	-0.00773445777605918	-0.00364115635903871	-0.00161976344380363	0.0221367549141375	0.00725710703392201	0.00886632097728052	0.00277509445696764	-0.00555199784440358	538	510	52	1023	2068	383	638	2733	489	1054	919	722	258	887	694	325	676	734
ENSG00000002822	8379	MAD1L1	0.00845485477177395	0.0002681249363433	-0.00173660579309444	-0.00371986829121872	-0.00106429669263689	-8.03305463983213e-05	0.00448839422712852	0.00271430693504505	-0.00788964648049256	-0.00185805442082167	0.0108953283732161	0.0116926856928934	-2.01288212963075e-05	-0.00826937010644691	-0.00706373499844212	0.0026515812219372	0.00687593647403088	-0.0139047643822887	952	712	1041	857	677	759	811	754	777	1377	1835	955	1238	1068	1603	1373	934	1303
ENSG00000002834	3927	LASP1	-0.000318626521993297	-0.00504257871078157	-0.000553258070862079	-0.00502842923930449	-0.000507011409824241	0.00345716678095111	0.00119992345554958	0.0059657723988729	0.00211178544922227	-0.00820573543858212	0.00418153216748313	0.00111873849707696	-0.00799798870916274	-0.00544195536193196	-0.00512614600881425	0.00180671066567702	0.000867322500071188	0.0133352454194044	5163	5363	7307	8221	5622	9526	9667	7836	11316	7161	9173	5160	8608	8535	10070	7066	8485	9548
ENSG00000002919	29916	SNX11	-0.00343529142062727	-0.00316430052071621	-0.00402421035582667	-0.00417299081428698	0.0030970271226684	-0.000518808224504556	0.000888751949501486	-0.0015293977076737	0.00197987234914656	0.00297282424581973	0.000512813316987475	0.00239383101778755	0.00322794551497855	0.000675147010760248	0.00209528215257122	-0.0026588370754353	0.00219851793062823	0.0103259688596865	589	538	570	709	838	909	836	844	976	716	568	520	491	580	719	554	524	723
ENSG00000002933	55365	TMEM176A	0.00301642297828225	-0.00568185774378542	0.0113627323018874	0.00581831544590544	-0.000609777842144636	0.00136764578402336	0.0139104255038107	-0.0149965769961773	-0.00259352870969044	0.00732964808272176	0.0138974183381387	0.00168235256717701	-0.00715314513650374	-0.000859519336116081	0.0246733747379502	-0.00678624954746998	-0.00183192445599014	-0.00079841504905432	59	0	20	20	0	6	27	0	7	11	0	3	24	18	23	11	4	23
ENSG00000003056	4074	M6PR	-0.00783841918806567	-0.00272850240125003	-0.00431405965609582	-0.00112949315271675	0.000509508005894163	0.000113638024220503	-0.000665961431675721	0.00245029618884774	-0.00184501869834894	0.00255350344282487	0.00127833406046629	-0.00290108127804752	0.0018524406450314	0.0086074399878705	0.000500308115389345	0.000341499616004129	-0.00132703677056352	0.0154338326403562	3306	3454	4225	4795	6077	5688	4468	5985	6190	3457	3433	2755	2938	3184	4049	3007	2924	3943
ENSG00000003096	90293	KLHL13	-0.019496032751966	-0.00212675330702392	0.0170257546431463	0.0209951558666534	0.00710813347718983	-0.00935053945619369	-0.0063755348307973	0.00252218509706246	0.0102567272301912	-0.00654739897817655	-0.0144214585888483	-0.0141235044276365	-0.00712531503887803	-0.000643952475080713	-0.0048948788322686	0.00717020098876318	0.000871218908218412	0.00527993225751046	464	159	300	557	99	193	416	62	240	1	21	8	2	19	12	1	27	18
ENSG00000003137	56603	CYP26B1	-0.0184404584167353	-0.00654667001172828	0.00258045874402289	0.0203544329359452	0.013298462882942	-0.00943508825932901	0.0164643184638875	0.00452574518147698	-0.030411576461112	0.00746318526428416	-0.0100876723232609	-0.013136785172152	0.00907251130584725	-0.0330016020739882	0.0147509228050075	-0.00863372160518623	-0.021567024268801	-0.00500444887094251	123	161	210	473	608	121	623	91	120	7	6	10	5	17	55	6	14	70
ENSG00000003147	3382	ICA1	-0.0162702099386504	0.00435317018455526	0.00315429616540934	0.00206561909105687	0.00128837310378425	-0.00691864793278811	-0.0200163065844829	0.00219376650631749	0.00586548792886419	0.00452865654085308	0.00602915650462596	-0.0060001451807604	0.00934066518737864	-0.00793169575411706	0.000485618466444431	-0.000306784818304981	-0.0219417438359678	0.00819099960764604	124	101	113	117	106	131	132	121	171	5	47	54	1	4	2	2	9	13
ENSG00000003249	79007	DBNDD1	-0.00545786284259434	0.00654638095109986	0.00172784286151789	-0.0110673276000624	-0.00754084293180371	-0.00280954003800828	0.00863019511834689	-0.0040106271321483	-0.0133278695161147	-0.00580985335308413	-0.0152261671740011	-0.00304263726650833	-0.0101126550415794	-0.00314461945917614	0.00586327609552712	-0.00690788171519631	-0.00371478808889966	-0.0016287877905929	786	680	1505	862	1163	1056	1132	869	1013	2847	1373	780	602	596	449	419	517	488
ENSG00000003393	57679	ALS2	0.000448220050452129	0.00157842182484357	-0.000957160549167731	0.00300000828125015	-0.00213740326071508	0.00014918862276333	-0.000886101140065239	-0.00218872761283579	-0.00112670008438509	-0.00546416259822614	0.0037486693706181	-0.0022350403393272	0.00527946134275195	-0.00176137121580591	0.000535448028891642	-0.00509504701977869	0.00136391868765845	-0.0104853687100447	2308	1865	2150	1799	1622	1571	1746	1561	1610	2140	2646	1658	1721	1636	2086	2018	1761	1980
