	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_CNTF_3_weeks_untreated_2	CTRL2_CNTF_3_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_CNTF_3_weeks_untreated_1	CTRL3_CNTF_3_weeks_untreated_2	CTRL3_CNTF_3_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3
ENSG00000108468	10951	CBX1	0.00421558822168834	3.15575502338337e-05	0.00141288537851833	-0.00299508255317918	-0.000681953515791458	-0.00586069900151623	-0.0016344507461417	0.00146040664191514	0.00353672918690182	-0.00365748627222945	-0.000549603268415824	-0.00208995246702807	0.00199489018230587	-0.000399596418646501	-0.00427484302590354	0.00168992684451367	-0.00332129777293553	0.0139117763367851	12.2969536233133	11.5484361644334	11.8386723588644	12.3062186263543	11.8598505912315	11.6364082102052	12.0920725101031	11.8233318801866	11.8231670066513	12.200677476457	12.3765285719097	12.3634124045644	12.2880458412303	12.5344205502297	12.648384780649	12.2385785030152	12.3275582893367	12.410562370887
ENSG00000108469	9400	RECQL5	0.00102656493438622	0.00123195903135587	0.00651247226392074	0.00133703731160112	-0.00495159862745275	-4.23686079359441e-05	-0.0044483905060009	0.00163968723163412	0.0031863459046709	0.0124145516005049	0.00332557315800886	0.000935695387983572	0.00279340853311385	-0.000509258254061949	0.00443880269870082	-0.00214719278137125	0.00210287459970584	0.00710431897768352	10.3919579585081	10.1015716837376	10.0758600730672	10.7620533749026	9.98153761277115	9.76571446942666	9.77884613290244	9.60690110607771	9.54360945296547	9.60900562490089	10.2096842061991	10.2265404555431	9.95484723643105	9.95592835016186	9.76037309548128	10.1762291064857	10.0277446962499	9.65276936304988
ENSG00000108474	9487	PIGL	-0.000579021408170418	0.00164175385959723	0.00297395729135917	0.00338793187642822	-0.00081797693713828	0.00274730482340888	-0.000709395850319544	0.00132980662610297	-0.00508082488903167	0.00685787970569194	0.0012972812123543	0.00200694474553975	0.0045429592816742	-0.00820434723801136	0.0112874688842656	0.00287230252389248	-0.00117468579238451	0.00736404244408318	8.14961813949469	8.67749505584616	8.16535088831921	8.34862605772497	8.22324899413056	8.08292210300355	7.97726205041488	7.9332656289407	7.85235693862542	8.02281856237648	8.33531545393835	7.86363586981095	8.15104791720933	8.07310454880716	7.84177918815176	8.11766014655309	8.14547812519739	7.59007611641494
ENSG00000108479	2584	GALK1	0.00715001333631868	0.00885896316460682	0.00572419529926082	-0.00279073840525151	-0.0058588761014833	-0.00205795624643337	-0.00155139931343251	-0.00833008881713592	0.00237948645216818	0.0128166379957796	0.00146099896613741	0.0043210378545902	0.0038811043390662	-0.00124036407199465	-0.00121747124509225	-0.00912175705906715	0.000786204227581339	-0.00328710689616845	9.34888244339103	9.07945895963037	9.14594228655217	9.41307683110845	8.88128557673283	8.41375228837179	8.10852704847994	7.85613268691759	8.00127088171239	9.32989311144333	10.0785247651122	10.4170527761802	9.15803458676589	9.51020683225613	9.41569455597548	9.46468301642599	9.67008046788811	9.05900052539094
ENSG00000108506	57508	INTS2	0.000786816150169534	0.00274614854637533	-0.000845428733400866	-0.00134266619652927	0.00473412676934262	-0.00163513568539591	-0.000955026291623586	0.00142190389256144	-0.000224194664694695	0.00178066789907188	0.00480497685891963	0.0035794623654282	0.0022038319955751	-0.00126022489380146	0.00127810202146644	0.00188738075301959	0.00761284667884532	0.00697458662344444	8.60037105052239	8.68500452204498	8.70363536232312	8.70114039238685	8.6902690882083	8.58193094122184	8.59472753534294	8.66597101156662	8.86299977469337	9.25212994009921	9.10031926290647	9.0119059784868	8.83700598833653	8.96074927292763	8.62600498354736	8.82050760846018	8.65446990844228	8.55484463125008
ENSG00000108509	23125	CAMTA2	-0.00713597452628704	0.0013095264474157	-0.00220120814440041	0.000130561513551678	0.000743882272630911	0.00194579126880422	0.00788400515784975	0.00581235774173285	-0.0070535403593039	0.00824843097449143	-0.000182564425939121	0.00387536351610337	0.00123033235859059	0.00630607836861389	0.00874815180431755	-9.55998958399818e-05	0.00124033286251744	-0.00325181959853693	9.58827529534913	10.7732319122202	10.3086767652667	9.55574883520427	9.85524118804539	10.3673588112216	10.4810265779862	10.3143928337709	10.6359158270635	9.80323044932768	10.0052943983576	9.79687826766503	9.2976761688132	9.20877873043388	9.07696263639941	9.52612074295081	9.52676662469697	9.4233019679479
ENSG00000108510	9969	MED13	0.000538654551288364	0.000741069859959368	-0.00114727436446814	-0.00126058549785118	-0.00285052170025003	-0.00097553716092773	-0.00196638978288818	0.000625258166632051	0.00335081261389383	0.00139715834226745	0.00232678395489134	-0.000347998243395382	0.00150948239171327	0.00116218155179634	-0.00128034338630185	-0.000773540423418736	8.32198741111382e-05	0.00351971728190603	11.4072150903555	11.2285001363783	11.2891002974993	11.4391956144873	11.2157950581826	11.3076929266296	11.2496484116606	11.4530819838234	11.2738558565527	11.4191905666276	11.4905214902278	11.5390551390865	11.2293681741139	11.2968833374087	11.297861811433	11.4915672522109	11.5049214373199	11.5395614286152
ENSG00000108511	3216	HOXB6	-0.0104526840501178	-0.00931776399708497	-0.00177869019926171	-0.0153803695386768	-0.00657601738752598	0.000861710324622377	-0.00837085847081611	-0.0027481844379662	0.0296401386156123	-0.0208160008314594	0.0143211476750274	-0.0199380076790256	-0.00646775328799975	0.00204563477077596	0.00374823630956519	-0.00617064684252161	-0.00660122708099616	-0.00704361948511121	8.89591640685529	6.4702198877309	9.33443516362936	8.47549212988608	8.93711045063642	8.14982237252025	9.25297192755677	9.94299599507014	9.39317506981479	7.94152432255485	7.44788878602088	7.43546434364592	7.06046843261193	6.761094787105	7.05024161712541	7.18871406884538	8.41865334586196	9.41708982188924
ENSG00000108515	2027	ENO3	-0.000149556419081912	0.00989077838363318	-0.00172088680098216	-0.00150134746778005	-0.0101100010453513	0.00111617460259901	0.00448278872276832	0.00435170855929485	-0.00207295230843079	0.00383038859815176	-0.000445249981810736	-0.00324083274948729	0.01007855937872	0.00187773165065322	0.000574084192426347	0.000349313216266609	-0.00462625556215586	-0.00486443004341847	7.23042878626341	7.99867344199816	7.40036843428935	6.7165504176262	6.41700067613608	6.91647554955849	6.76211089624926	7.03263399057911	6.38504773808811	7.60037220270037	8.03215794454996	7.78800588644485	6.36131601457273	6.78750475436363	6.80834028790887	7.16730542132344	7.32088914474293	7.24375193161226
ENSG00000108518	5216	PFN1	-0.0121542657664821	0.00616915725019687	-0.00438541993293601	-0.00278450984617526	0.00444020113931888	0.00014788063641343	0.00200049797454228	-0.000345518066076879	-0.00141183471104736	-0.00220601850480965	-0.00699885749385122	-0.00188472760331405	0.000451530367351002	0.00248531928090868	0.0042593869156288	0.000445474395920649	-0.00230110096455436	-0.00342372847039455	13.4920805286699	14.135081488749	14.1464618938205	12.4569082450007	13.7597693803995	14.3733738859693	13.9768563908592	14.2620597627012	14.1854083689603	14.1994530554075	13.7587215139156	13.4083955455805	12.1368075628009	12.2250414455371	12.190484474461	12.2689211524837	12.7249801934313	12.8328267159445
ENSG00000108523	26001	RNF167	-0.0018395001291497	-0.00162952566502894	0.00192145458490525	0.00234734678037188	0.00101117140932239	0.00306223063035937	0.00510877785739243	-0.00310737538823099	-0.00202549466398845	-0.00171976122778537	0.000848805662173536	0.000362015712786146	0.00104880234779818	-0.000978841694433778	0.00142113035433409	0.00217598970184979	-0.00127561535660424	-0.0121810649831668	11.2815858407057	11.6453500555175	11.7004094124886	11.312420558701	11.5933242699085	11.4299800746738	11.3790555893718	11.4266838577056	11.5391013917275	11.0188176457765	11.0961618483013	11.00781095653	11.3019085944498	11.3407052977393	11.3783045055694	11.1628254951659	11.1903193103241	11.1549929087991
ENSG00000108528	8402	SLC25A11	-0.00176095900960957	0.00241387357133316	0.000647674579492276	-0.00165040932020119	-0.00341797552981582	0.00393230942248432	0.00212123817698743	0.00451899679800991	-0.00332734778482941	-0.00284874174682053	0.00687483783695029	-0.00109679808402621	-0.00201729088602937	-0.000617884656052535	-0.00302585351687692	0.00180492632496856	-0.00182507072343021	-0.0137799828050386	10.5602575971409	11.0292237625767	10.8331567594598	10.5346816931371	10.47348933485	10.2422656144631	10.5649319006031	10.5807357625533	10.5300828512662	10.7790270222062	10.6015226189368	10.5383552606405	10.2282064219868	10.1666813144612	10.2746158367276	10.429297079491	10.362513779351	10.7628615272575
ENSG00000108551	51655	RASD1	0.013040328468388	-0.00336988356204499	0.00537262302126606	0.0129840047769362	-0.0227162434845084	0.0124901125202235	0.0256115614973648	0.00130810312785595	-0.0196065102236724	-0.0181232317835971	-0.0139847002971738	-0.00389297049970483	-0.0391048075014715	-0.0122291956389749	0.00659763861076434	0.00618888420682587	0.00600031358948852	0.0135701154018626	8.75237321564026	10.5100101229178	8.19191268904115	8.44114425632216	7.88507787848899	7.72776243117144	7.85262047136769	7.32649411862712	6.99926168841963	6.77080359367126	7.99469576549784	8.29251281127083	10.8461522808328	9.95953522092238	10.0962187459801	8.96028260465948	9.39064907347512	10.6061017348524
ENSG00000108556	1145	CHRNE	-0.000651418550086069	-0.00380828231039976	-0.00392844168633153	-0.00216964107795661	-0.00133329537572569	0.00179284709709832	-0.00191948900290027	0.00451131511733331	0.00125676029065497	0.0051478185346655	0.00255628570351954	0.00216352341614506	-0.0103423455769716	0.0052359115814077	-0.0106583822879943	-0.00237439310531169	-0.00106520449727317	-0.00428412651637219	5.43836194161649	5.36841408772615	5.24861627787664	5.64130533583742	5.65284943253614	5.69463003207199	5.89813993567634	5.86465068671239	6.07752346066476	5.40857903097202	5.21743191415131	5.67922127338383	5.65249073899336	5.17743162380793	5.5036339805698	6.02443812311025	5.51990340818182	6.08224612772938
ENSG00000108557	10743	RAI1	0.00233728395832017	0.0044291660664908	0.00150958306232114	0.00104762489142435	-0.00350180265109853	-0.000125557550126414	0.00112935343171476	0.000206132996932273	0.00354532935173874	0.00470393989306069	-0.000200042805225481	-0.00278365516396453	-0.00201385397097254	-0.00459318979011871	0.0108416970927151	-0.00694401859895915	-0.00705432626575793	0.00684366097701522	11.5762951769317	11.6137738490398	11.4744045079072	11.4122777229976	11.1418921993456	11.1527273376255	10.9968385619199	11.1971210674703	10.7741644981725	11.4061349439324	11.9616769817434	11.8163835658448	11.7103608296472	11.3151393040976	11.4106776522511	11.3846528088964	11.7415975592631	11.2649568612652
ENSG00000108559	4927	NUP88	-0.00657178395064695	0.00252200421522395	0.00353348117562099	0.00040017265707209	0.000637531123581703	0.00293996072771284	-0.00664566478180502	-0.00156980567776471	-0.000878864111974211	0.00100050026191892	0.00115469631093026	0.000170506493975726	-0.000217920987905259	-0.00085114355894417	0.00119792834940008	0.000431133739098848	0.0114517807093144	-0.0101445016776336	9.80819968767963	9.86263893893974	9.93947163340246	9.64636833449371	9.93987749365244	9.87837925990144	9.53234801266458	9.59639437135648	9.60178474318864	9.75756189312074	9.2973454207111	9.30192011985145	8.75808074885609	8.93702138668955	8.47623619438582	8.86048167158535	8.88926438742956	8.97902409105766
ENSG00000108561	708	C1QBP	-0.00399360664810114	0.00105067740898381	0.00107158766318482	-0.000754981851870084	5.08791441063015e-05	0.0085088369488147	-0.00281581720224911	-0.00288839613231191	-0.00398230327418689	-0.00924208260307826	-0.00114476729283584	-0.00019349624068412	-0.00304932222405119	-0.00462957723258486	-0.00529348298899615	-0.00430789990591346	-0.000851464467812967	0.0034223087819975	11.1219231538171	11.2936939902731	11.3401726657799	10.6576428137042	11.3791175562687	11.0340922217328	10.9280054786488	10.917529799355	10.977135130874	11.317759555092	10.406265348602	10.5774780807355	10.5167260658304	10.3858266223497	10.5226130603912	10.5474472384974	10.7067764731431	10.9330786147877
ENSG00000108578	642	BLMH	0.000958669715591989	0.00287253493810324	-0.00195485826054869	-0.00310661354359647	-0.000822102428636052	-4.69267242473114e-05	-0.00118203758621475	0.00330032933236462	0.00417137046986734	-0.0020951110605612	-0.0015432770551151	0.00195038905759104	0.0009450590524683	-0.000709799863086473	-0.00215518359447373	-0.00149680391046799	-0.00309936704407604	-0.00680508143427085	10.693542677535	10.37001243075	10.427742558583	10.2394122839484	10.2258777346327	10.2908800258226	10.3757127622695	10.4675126358287	10.4498781817174	10.9204283388037	10.7939747561636	10.7856802191503	10.4166557547084	10.3703375375458	10.4834021172357	10.6167556172526	10.6551998201065	10.6716811520931
ENSG00000108582	1362	CPD	-0.00599775028044435	0.00162566240822455	-0.00540418294681265	0.00313977368636116	-0.00601154464074072	-0.00243634808517075	-0.00227013707466646	-0.0070601147809832	-0.00635278630777799	0.0103792095922646	-0.00776655146315014	0.00401658698773426	0.00456380151720512	0.00288968545257957	0.00136908112898055	0.00512370809736838	0.00620296662139414	0.000256627164446968	12.4380855401469	13.3566827534231	12.4545223144242	12.4004769305986	12.8631086483224	13.8811261548166	12.6926299101367	13.1424701215123	12.8532491286837	12.5100747718919	12.7839969267393	12.6677068077647	11.6534345721333	12.2477875780842	11.9227423115262	12.4046459825891	12.6278260267786	12.4972901576951
ENSG00000108587	9527	GOSR1	-0.00078945952892484	-0.00135403409368165	-0.0020918465033251	-0.00114096857150138	-0.00178651462221216	6.89853293345001e-05	-0.00154350704395158	-0.00382023347693072	0.00133877390512143	-0.000830186326131159	0.00366539618736977	-0.000371625126162683	0.00233263865429129	-0.000308516496522081	-0.00307994571676704	-0.000633383839707933	0.000171243082058762	0.00686891725910883	10.4530892276356	10.4258250372624	10.5840322635893	10.6161742644564	10.7485279169684	10.7034519387393	10.5580645329543	10.8480735930793	10.7273289757271	10.5745476725244	10.4528036544134	10.539745673966	10.3358408039788	10.5138750944431	10.5397017425511	10.6351689703071	10.7529369448862	10.8094487963125
ENSG00000108588	57003	CCDC47	0.00191471759526538	3.65326562230467e-05	0.00313679045492187	0.00252472195992801	-0.000916738053539649	-0.000788842863888071	-0.00323379687602731	-0.00317295726147516	0.000524369353567876	-0.00136361527369306	-0.000173754533503242	-0.000814297922634381	0.000153795087328998	-0.00246599655459689	-0.0029826051610422	0.00364067365482633	-0.00618765983690136	-0.0016003634695379	12.0150288795972	11.760815067728	11.7275683443529	12.1272325721928	11.9161724466712	11.7630018810593	11.5142014447157	11.5813795590105	11.418018180483	11.7237517365575	11.8239484707135	11.7260059623112	11.9549959765998	11.9910041307541	12.1970845127617	11.8367081093389	11.7868894754183	11.7692788506296
ENSG00000108590	51003	MED31	0.000229451096526531	-0.00295403008864222	-0.00178616329650365	0.00143698462381791	0.0014135153308036	0.00166812898788235	0.000364158656484469	0.00252500604511792	0.000745869819821721	-0.00820832924688505	0.00257102727476781	0.00242081449675818	-0.00052612711354665	0.00329321601450954	-0.00466213214140567	-0.00763321206780867	0.000226721769313338	-0.00776451896855553	7.55245483419173	7.53404214798885	7.58998832722196	7.63751140769632	7.48973796090994	7.64888332300875	7.67971318148622	7.90559392058595	7.89650592219617	7.67815230727192	7.04183872236146	7.44397651402897	7.86040850424203	7.68498269719568	7.8770677929817	7.71095462366246	7.67654526569416	7.77078732499305
ENSG00000108591	1819	DRG2	0.000937665061908282	-0.00251427968783759	-0.00119460594314475	0.00367203340077383	0.000366548889736376	-0.00340869899688706	0.000341102118880966	-0.000258752924957215	0.00235537130311928	0.00160529243130432	-0.00113463544531257	0.00187980983265488	0.000165136680411284	-0.00216552509776549	0.00127700020198675	3.0168242703706e-05	0.003330586091632	-0.00861774631961441	9.88309127679675	9.84221611384778	9.58995749871028	10.0373757918467	9.87655901564762	10.1173299104534	9.84249075777847	10.1942480253325	9.99175380849282	9.58678827445128	9.78680300340657	9.84133623342487	10.2005435268311	10.2338587231666	10.111733181912	10.0146783710014	10.0000310097178	9.82552898903035
ENSG00000108592	117246	FTSJ3	-7.6698006917058e-05	0.00319125763763889	-0.00067607992178977	0.000970729532839982	0.00183224947887316	0.000270905735042091	-0.00232236411004193	-0.00160463074672914	0.00136100830416461	0.000315030014302035	0.00140866507639025	-0.00017161058895614	0.00128772585126816	0.00319811189097072	0.00194768734873468	0.00607592265414909	0.00202539466537751	-0.00164025613790825	11.0405345354927	11.1063880536555	11.1766533274409	10.9917506541328	10.9771170979833	11.2466297590146	10.7500923968627	11.0395465330835	10.9194053048345	11.4247421110719	11.388881002222	11.1556082191213	11.0330992984547	11.0788027454215	10.9429754337417	11.0633508655462	10.8792928901435	10.9389724011706
ENSG00000108599	11216	AKAP10	-0.00177383660621547	-0.00287358212086078	-0.00264193955248667	-0.00193573902431988	-0.00193922398769645	0.00139208484194941	0.000455735438361358	-0.0026122617160291	-0.00116818386763456	0.00421677191302727	0.00299919597395354	0.00520841459482565	0.00595702295267464	0.00419790279155257	0.00389223104568275	-0.00592695561113081	-0.00676868409845322	-0.0138329019039308	9.17232358165285	9.39880695574079	9.54706645879559	9.54280775370313	9.55812447163383	9.70958754297372	9.69029514047144	9.67289000141	9.95920547912017	9.26421977432078	9.28319224257267	9.33314929049068	9.1579309480902	9.15439715513133	9.36593207399931	9.61709891630568	9.89125262528231	9.50727170210963
ENSG00000108602	218	ALDH3A1	0.00336973458989495	-0.000461896694301082	-0.00174397131107417	0.00616948687568837	0.00788681859450397	-0.00127522526620462	0.00207679403167972	-0.000786817239840118	-0.00734980836850689	-0.00319875913928196	-0.0135512283817326	-0.0063677129669274	-0.00554794430063942	-0.0190468734837762	0.0157307043990995	-0.0132164115936543	0.000138489612484706	0.00260168463643876	4.80255641055203	5.17616157924952	4.46198012176503	4.46198012176503	5.16572196638591	5.10337988301153	5.08333548061574	4.95927002951528	4.46198012176503	5.08519408090832	4.92515524622047	4.83651254904068	6.20941069189193	5.58066251593553	5.38563319889534	4.84269777003766	5.39132733714723	4.46198012176503
ENSG00000108604	6603	SMARCD2	-0.00713053634461918	0.012945100552627	0.000633165322886834	0.00223227956623399	-0.00311941913228846	-0.0044622863657312	0.0037155457327996	0.00357731122252703	0.00223481921110633	0.00864724862380235	-0.00139384373092937	0.00259449555881189	0.00236223265694202	-0.000475814307375299	0.00386721191087344	0.00546553664459124	-0.000497484230326131	-0.0118942821337959	9.93858473828267	10.8011556927515	9.99757537737636	9.09486528138821	9.22580416355599	9.93140495039032	9.12054229105111	9.88377401324759	9.34949008207241	10.0966738508694	10.698227235293	10.2415132103163	8.41455274509118	8.739967515492	8.54170967340296	8.63176286342289	8.79346374880881	8.71507937852645
ENSG00000108639	9144	SYNGR2	-0.0099079544670521	0.00640949074600834	-0.0011684817930449	-0.00153955557705391	0.0147090315244482	0.00698425438431423	0.00626060098899847	-0.0107076394750608	-0.00751693913036253	0.00113549662609135	-0.0154165776612707	-0.00693306902684922	-0.00453356171276052	-0.00501981392974418	0.00741538732037435	-0.00289128287780125	0.0043872428258809	0.00560237396715001	9.31218327644269	10.1575290607044	10.5250737502805	8.0332107871374	10.5373005698248	10.3695136912425	9.97022886467583	9.61683233081642	9.97031808956836	10.2431743291118	9.72292092968655	9.48950570144362	8.93447800835077	8.74467301125972	8.45777374995501	8.43307297911702	8.68200231078592	8.43765686091999
ENSG00000108641	27077	B9D1	0.00491573167773969	-0.00397720156179295	0.00337218499323101	0.00653746621827344	0.00466128766443001	0.00281118740758732	0.00251216473429493	0.00260631955528821	0.00186358759517166	0.00544681041069817	0.00100359076440621	0.000899537904011078	0.00138929776350107	-0.00251374497577024	0.00217797798713447	-0.00538131467066714	0.00361726364113433	-0.00496703624018281	8.31754527575639	8.2489234952258	8.20189607176087	8.7313347168647	8.29951540054342	8.07777694154596	8.15200405985316	8.15237660979168	8.1321069925108	7.80191565129209	7.97343421133962	8.22896968329873	9.43126475582736	9.03380418134619	8.95180077302165	9.01009397786137	8.41707593880765	7.91708110973449
ENSG00000108651	55813	UTP6	-0.00175706206441084	0.000904238382775559	-0.00516091323623565	0.000556122472929497	0.00230510597862592	0.000424012676402823	-0.00306128011420868	0.00951889590873346	-0.00180844296643519	-0.0012679700011097	0.00155218190860893	0.00138654711268612	0.00324502860213924	-0.00759045546290403	-0.00034233528073347	0.00603917464640974	0.000519519822084045	-0.00522022477874228	9.61866598807111	9.92694678607673	9.30289482103992	9.4265805970266	9.54912609545874	9.76137891191183	9.85106636180196	10.2411370824221	9.92125428725842	10.2322314720962	9.80368824721217	9.42305726561865	9.59819167545397	9.50624738913734	9.38307862227654	9.85934168354238	9.55359727715769	9.59702457996451
ENSG00000108654	1655	DDX5	-0.000442384221093877	0.000729407691300434	0.00374376536414325	0.00201087276570155	-0.00195443014762499	0.00161139553638535	2.81602360637934e-05	0.00221445824174003	0.00196197342001057	-0.000599051383331768	-0.00450990762684401	-0.00282246639106551	-0.00281678811857915	-0.000729330990039142	-0.00358517393718405	0.000522203298538412	-0.00496944495537166	0.0031928644207976	14.5316942839101	14.3128487277708	14.2390297505237	14.1869263783624	14.100130308395	14.0435135656548	14.072461585633	13.9840801188638	13.8032196908453	13.9006581845605	14.0203971301154	14.0539707122683	14.0913119161488	13.9373228026676	14.1620534813692	13.989938353405	13.8408775284633	13.9787471900358
ENSG00000108666	64149	C17orf75	0.00232919423759078	0.00303904217499288	0.00339105725695399	0.00123344950116202	0.0012102790589277	-0.000889102343797862	0.0054427888797964	0.00393461670013627	0.00136270236174586	0.00119459294750462	0.00837033056333306	-0.00304325291945583	0.000144074252340373	-0.00316215651720708	0.00019339528289331	-0.00456280432753118	0.00904000350651281	-0.00329882303694194	9.04051976985088	9.2785840556715	9.26718197916797	9.20418614112921	8.82693750706433	8.41175691856158	8.79122058715927	8.93199622882158	8.71696282098476	9.1089519754229	9.28809257990893	9.48219448558497	9.39070877118281	9.43209444349614	9.12898841467844	9.05304893535983	8.89030260838303	8.84785957103855
ENSG00000108669	9267	CYTH1	0.00406288539713409	-0.00143906779930686	-0.005309907536445	-0.00716606715451801	-0.00844233428379038	-0.00227950060758502	0.00504022182075846	0.000896752569556065	-0.00139403541063517	0.00220920542652281	-0.00230340213807373	-0.00298199285612675	-0.00712152242988614	0.00344844013007892	0.00639918405083485	0.00280474163662444	-0.000206543758785439	0.0155344740015357	9.50960983201704	9.50135766573592	9.48332602262278	9.59937903712053	9.43480107994742	9.54353285243037	10.1360064271459	9.63363574128822	9.82589773193596	9.54584350931636	10.2960773242236	10.1843941076704	10.0411982678765	9.98981123812179	9.97079711871083	10.2435749486797	10.6575241241346	11.0184913211434
ENSG00000108671	5717	PSMD11	-0.000544090632613331	0.0036101697569165	-0.00290229087918824	-0.00161366254871366	0.00085117813149845	-0.000849281937512321	-0.00575367082844004	3.72755093184322e-05	-0.0034685666004804	-0.000620267514877001	-0.00223534798161064	-4.36270067075876e-05	-0.00188373773311291	0.00724155616503405	-0.00104002013978753	1.41291307683807e-05	-0.00382576502206138	9.77899230905534e-05	10.9535253525792	11.059613551047	10.950265194983	10.8945581695939	10.8989255875344	11.3986302788934	11.0331652876907	10.9345679951782	10.9356185270779	11.7185376347742	11.3292338407707	11.2957154080915	10.8690434696069	10.762642936977	10.9251120568581	11.0087823339738	10.9893869082265	11.1458821084481
ENSG00000108679	3959	LGALS3BP	-0.0025579103995311	-0.0027742923214791	-0.00497742830477626	-0.00372095901452664	-0.0130048776257122	0.00481049148733743	0.00324120131871064	-0.00588357980448242	-0.00133315408268155	0.00455613052016167	0.0016767920577703	0.00417560233024658	-0.000728944064310484	-0.00401828047683353	0.0108752443720871	-0.00792294685229785	-0.00275217362903474	-0.00833605392532818	13.7561298799011	14.2990920397094	14.058316106669	13.8669499559803	14.1537362083847	14.2245643518473	14.1093992360438	14.3319462001835	14.3417558717763	13.4081799652183	13.8470571924461	13.8758523109493	13.4700274890665	13.4234239900391	13.4295572230963	14.0506272104678	14.9853440370694	14.7059668738054
ENSG00000108691	6347	CCL2	-0.0102180237179648	-0.0141040998712677	0.0128943945378122	-0.00565072675622825	0.00201124070271729	-0.0222137162559472	-0.04690071675091	-0.0210335381873323	-0.0338285661578777	0.0101243055541958	-0.0588201856937062	0.0325330559652892	0.00801653230655295	0.00674468205287498	0.023045650123553	0.0127486594334352	0.00752484483740929	-0.00262485397555744	9.191957445661	6.91090941436228	6.35525206667014	9.82287387051963	9.90908908488033	10.9454157124776	10.3015984696191	5.87528236249494	9.10226214299325	7.53488358612119	7.04196340815139	6.31809795781303	6.2511713001606	7.99951857277257	7.03268991601573	6.34058541178547	8.39622163358472	6.88071739162303
ENSG00000108733	5193	PEX12	0.00575809785084253	-0.00229355586229418	0.00367458161073331	0.006217917866677	-0.0018231888088303	-0.00182362208015428	0.000867916500744975	-0.00531875619691439	-0.00172906702549836	0.000493380238908022	0.00677654534961254	0.00165876619819079	-0.00391926043809567	0.000749624865214426	-0.00517437245338294	-0.00603843060221673	-0.001230447475983	-0.00164244546658265	8.64646974994127	8.8039410449859	8.5512985339435	9.47148674201924	8.7714291229565	8.58543244275738	8.22940446363419	8.45553434961325	8.29716612112279	8.31717114473738	8.49978033534012	8.990615538558	9.56341799761847	9.47171379458273	9.70395530517168	9.10414189768101	8.99946103080313	8.90475500007663
ENSG00000108771	79132	DHX58	0.00856321034222807	0.00710704325085636	0.00257167575760444	-0.00899908989335081	0.00587881488349614	0.00174164198716296	0.0067679258440046	-0.01447097324079	-0.0104510601925963	0.0111754736754546	-0.0026578029351116	0.00747790052712107	-0.0119070073385907	0.0104781451173367	-0.00144492008131972	0.0111834795641793	0.00516958410710761	-0.00353360197694049	5.90821674652412	6.18288405513622	6.68717856018514	6.08400249034349	6.65599057084035	5.90503324779286	5.95885399493854	4.46198012176503	6.21166727649762	6.98494029085726	7.71416486831302	7.69382675117145	7.10665016759443	7.21687374141182	7.08650978563003	7.03060781904493	6.69344209016332	7.02189652016188
ENSG00000108773	2648	KAT2A	0.00206812716451095	-0.00413700941823388	0.00154341685980308	0.00558442827978705	-0.00171360960759117	-0.00806459330950659	-0.00226915425738354	0.00407139874189678	0.00413328410563914	1.09161305613825e-06	0.0194138641594135	-0.00700611189314124	0.000842412451911174	-0.0131357748303577	0.00997390890460708	0.00254088014458267	0.00709209875467106	0.00351134527017502	10.5048867194845	10.5439706375084	10.2873176546231	11.6927884436699	10.6865342457955	10.2995162163251	10.5303556106898	11.4560541866143	10.4670761956638	10.2336595581295	10.6805224323112	10.3651476233843	11.268041676923	11.2767058367138	10.8231334421944	10.6249912565585	10.8075665896653	10.6366447335847
ENSG00000108774	5878	RAB5C	-0.00297455035029529	-0.00274620748489889	-0.000518719503606768	0.00110940075811471	-0.000213629172148042	-0.00160582667323622	0.00514244806839608	0.000551826410904726	-0.001624170722231	-0.00431092439021049	0.00204836996616409	0.000235950655915247	0.00152605994446958	0.00147969179829918	0.00279227874371483	-0.00556904336165522	0.00157518675796861	-0.00815142556327852	12.0707012031702	12.4235356868993	12.4134475631747	12.2185226469579	12.2431586424887	12.3806901339455	12.5598434746731	12.6691734234613	12.6522081724813	11.9354276678902	11.8461259230668	11.9872726333317	12.0416279881486	12.1583983884671	12.1369584312463	11.8278209864991	12.2055744747507	12.1414645545496
