	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_BMP4_2_weeks_untreated_1	CTRL2_BMP4_2_weeks_untreated_2	CTRL2_BMP4_2_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_BMP4_2_weeks_untreated_1	CTRL3_BMP4_2_weeks_untreated_2	CTRL3_BMP4_2_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3
ENSG00000000460	55732	C1orf112	-0.00179268514083774	0.00517500116388687	0.00550741249065256	-0.0113728243481982	-0.00562861305047072	0.000912261922646593	-0.00181009120490578	0.0015685989364424	0.013756271393042	0.00600495028616321	-0.0061536716789738	-0.0107105782099796	0.00212372725469318	0.00116221729660256	-0.00596809589167203	0.00429378593758313	0.0071083270824176	-0.0181160279266633	189.696875541667	206.929530987408	178.912658788082	166.221342694919	118.390236031018	299.914234102362	178.265065373264	156.822980403863	340.427444133114	461.16924651719	289.704178917706	278.799483259586	131.454387929709	130.345138307032	129.908655106594	118.629711265082	195.252765208243	109.40416308779
ENSG00000000971	3075	CFH	0.0163641217262312	-0.0126192428647449	0.00712119550328101	-0.00320249305525728	0.0185043492366917	-0.0038644902238532	0.0183845387495924	-0.0100570996591543	0.0069733133791615	-0.00266077662129684	0.00462256065554754	-0.0107551799783567	0.0195703563586859	0.00412220142768625	-0.00711622533600972	0.00628781972859909	-0.0105051629666513	-0.053123259019409	21.3135211734166	0	0.54615601580287	56.6143818856874	0	3.73527919616781	29.5058252080022	2.1998334883705	5.05719932595931	42.2791036483944	18.5033712480825	29.6434080118613	53.6800843074823	157.595098915141	235.212837443366	80.1024821524385	185.242025199836	342.483048605966
ENSG00000001036	2519	FUCA2	0.00150267866366064	-0.00187957203311692	0.00584882029210352	-0.00447393143740478	-0.0079460935706673	0.00727798270920801	-0.000332360383942898	0.00397207976226598	-7.75740794581401e-05	-0.00280958944651029	-0.000283840409242106	0.00614040358658496	0.0023443426671877	0.00298669529203712	-0.000739068739483333	-3.35868265427767e-05	-0.00385834905656686	0.0338456833161739	1229.8874654459	1111.88664609314	2057.29244776871	1528.07400624009	922.993907711287	2226.57760852001	1739.54414029275	1093.81270980394	2047.5686189118	1912.11642555924	1682.06974800244	1527.91160439778	1845.67852460124	1767.14294537708	1462.84821171835	2178.7233763668	1584.53287755076	1573.46145602907
ENSG00000001084	2729	GCLC	0.00768657617526869	-0.0054745551232874	0.0081428739656558	0.00501533383939966	-0.00431713283600668	0.00717874119295775	0.00296898599105892	-0.00619910804821464	0.00744575049879397	-0.000884405392994424	0.00802099169851241	-0.0075639192797045	0.000735737310792508	0.0136191484607666	-0.000979341497933632	0.00576863072493687	-0.00223363207777474	0.012140622705957	648.474044311081	256.693152172743	500.552847889453	531.73190259506	138.016385758826	434.369461468598	381.751688238546	225.156126337538	393.792616514903	433.94405728716	320.012428304055	495.891525445284	884.869639820593	710.388763258215	737.111710272453	886.736021975029	798.707357271295	746.44116971035
ENSG00000001167	4800	NFYA	0.00102589985622748	-0.000809670690798155	0.00253633660225194	0.00132379043169418	0.00117707388434392	0.00297867494470267	-0.00178045841074218	-0.00220600974646951	0.00390508605478406	-0.000469040859890193	0.00367777722306564	0.00244904363461579	-0.0027278468156019	0.00286896609992671	-0.00399743664358152	0.000370065964862547	0.000317150793705161	-0.0175254489899643	1333.29174999973	1028.69547370717	1178.73346685082	1121.21476546955	842.704432072157	1193.97861148327	1045.34012007881	1007.24131889173	1123.17846912202	979.548330841423	1164.23210905561	1095.30116818113	1148.69444863073	1291.9741420082	1282.12978157436	1131.406980533	1199.60107652559	1206.98060604619
ENSG00000001460	90529	STPG1	0.0125920034782075	-0.0163550987662388	0.0232328071142502	-0.0055062035252925	-0.0301811862358609	0.00843398910478664	-0.00529777421719659	0.00289021920905127	-0.00835889646152661	-0.00195098444858719	0.00310461863135568	0.00107316393485343	-0.00397501530019981	-0.0105590865968793	-0.0155429563442057	0.00759029219311087	-0.00698027394190959	0.0212050597883171	81.6132517723783	0	185.815504100605	242.993561659882	0.407721349448004	261.528865887517	249.397373740788	4.33924808052137	263.290314031498	132.910291576056	149.062653453771	96.171518545215	869.16062241366	161.101919063372	183.62590247743	847.093850817537	277.819839694453	229.446590174492
ENSG00000001461	57185	NIPAL3	0.00718254527643362	-0.0179409549193475	0.0297280765835143	-0.0147807000923264	-0.0207357942102023	0.0216837846097247	-0.0223125125796352	-0.00232052143243282	-0.00819500874464016	-0.00692303326699388	0.011277069250055	0.00219932633282734	0.0142564592333903	-0.00796685390190945	-0.00671547984917932	0.00644866239332237	-0.00568179880849037	0.0390369943960835	325.23657219812	7.81852316583634	1124.59950527045	736.00931476239	28.4681845869034	1721.11674512845	1117.07695406923	108.148620947228	2136.88291744566	345.615023509689	573.207539246969	548.750773542839	1047.91223700495	662.022870036512	764.850441670402	1517.26550133377	848.669146527794	950.121562375668
ENSG00000001497	81887	LAS1L	-0.00120332515069427	0.00207332501472067	-0.00110602063435925	0.00309147532289774	-0.000150584331322948	-0.00243684247190683	0.000360727502901629	0.000464521919752697	-0.00203614274471582	-0.00420139277464937	-2.62609681646115e-05	0.00647015989002719	0.000426880917126343	-0.00429114783333481	0.00486044278954001	-0.00214371443201665	0.00041275743155038	-0.0130506049048325	1328.85899584623	1490.62822624033	1375.22451135417	1129.34210715643	1412.2050903241	981.890879655225	1317.38849460211	1304.860688228	1059.86206800809	1128.92036044479	1273.53489560107	1142.28438493961	1076.62368852452	1131.8920474227	1011.77707356941	1193.3369625518	995.829569961398	1033.00238268452
ENSG00000001561	22875	ENPP4	0.00204195597118996	-0.0141079485153735	0.0190113458353674	-0.0101919160545674	-0.00387269291909871	-0.00365586299678384	-0.0155105310436854	-0.00477335275685524	0.0195275637610107	-0.00195561442337274	0.00117022336902203	0.00772028860292265	0.00208477627310098	-0.00673441930752974	-0.00902826343099313	-0.0035590677885895	0.00364997696469995	0.000141907517365684	107.800776399195	1.17122647856971	40.1103341161419	158.969592727117	4.47010550159653	232.925608835896	283.347306804066	32.2103901150391	294.196889607574	38.6894833305238	104.488471853367	63.5445719447895	87.2061266952836	141.871322571667	115.699510243547	122.23604773174	174.739706808697	112.910174371815
ENSG00000001617	6405	SEMA3F	-0.0117197280500894	-0.0126181356275187	0.0125875517005087	-0.0134514904339205	-0.00138932884711715	-0.011402404489692	0.00990981111636636	-0.0155259700988874	0.0115067763710804	-0.00806921577249644	-0.0121767360540318	0.0130346967735041	-0.00657313491560842	-0.0124111945216346	0.0156885532839956	0.000633410105474068	0.0112557258221511	-0.00715837405937062	37.1229006011333	0	14.7325863883575	113.514614485179	21.5254982412208	98.912156772661	293.722059554113	50.5542669632502	208.62578770638	31.2064743743142	4.24265504155987	0	4.87535897964096	45.8808702565461	12.2789388129455	1.83844530806951	17.2411320937291	11.4100391580033
