	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_CNTF_3_weeks_untreated_2	CTRL2_CNTF_3_weeks_untreated_3	CTRL2_BMP4_3_weeks_untreated_1	CTRL2_BMP4_3_weeks_untreated_2	CTRL2_BMP4_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_CNTF_3_weeks_untreated_1	CTRL3_CNTF_3_weeks_untreated_2	CTRL3_CNTF_3_weeks_untreated_3	CTRL3_BMP4_3_weeks_untreated_1	CTRL3_BMP4_3_weeks_untreated_2	CTRL3_BMP4_3_weeks_untreated_3
ENSG00000000419	8813	DPM1	-0.00605052047742049	0.000459074830343728	0.00104535905448973	-0.00232875110312995	0.00536114255341023	0.0036811467419381	-0.00125980084757391	-0.000214015196618788	0.00193246103555426	-0.00434369732409873	-0.0013988820081006	0.000258126724537212	-0.00235563642268892	-0.000744594884924642	-0.00418196093582417	0.00103245192520534	-0.00406041625404667	0.0455873875572093	764.018178612488	662.671170837012	916.908479096203	512.390356423266	910.388669783434	747.100170926583	802.753624579128	774.801554511454	957.206810380227	808.439834130272	540.494808470545	515.042312985676	434.869267252303	384.748982878718	444.832520997726	434.391720157129	418.861483793653	498.765102931357
ENSG00000000457	57147	SCYL3	0.00350556411021023	0.00127211616553146	0.00290791230398134	-0.00327981356399459	-0.00028809897928311	0.00226918747558273	0.00289400071001149	0.000271321602988571	-0.00433946352577661	-0.00253023685163229	-0.00124313769581947	0.0074507424185363	-0.00194774152232727	-0.0052940335426411	-0.00950543462134521	0.0040832485328639	-0.00313947717208699	0.0241099916330798	245.007634661316	228.568420621814	198.928089750063	203.966059996746	224.116015027108	121.83408962004	188.270013301021	111.741576088455	205.134314335505	243.812687464158	238.847791426806	249.226289439798	236.986617286883	268.160886920374	312.09714343855	262.261918820931	233.844340852698	272.193335020884
ENSG00000000460	55732	C1orf112	-0.00349290225024092	0.00703352324542394	-0.00181505368740908	-0.00767718640129288	0.00429528306017901	-0.0036879122498172	-0.00271639685250764	0.00808759522844964	-0.000610241246534501	0.000830417345350642	0.00613706729392489	0.0207865225654574	0.00656490364351182	-0.00139588358191233	0.00554437156747925	-0.0111200882163823	-0.00200443684794515	-0.0351046930134462	184.386978957022	199.87108684095	173.023792443099	143.926462645512	128.978664634907	129.926093977346	173.48012586992	152.231610805125	332.145629549983	446.156118503125	279.969353185454	270.349378172236	90.8257301884517	98.1625449201235	91.8218870329904	114.558929511668	188.387645657496	105.936901524442
ENSG00000000971	3075	CFH	0.0112055746669984	-0.00400946432816789	-0.00698825374111952	-0.0188574843211656	-0.0193994214534472	0.00248763524716529	-0.0127045847492762	0.00219663683669073	-0.00385913591208147	-0.0152991048428039	0.00114578823174371	-0.00350093460367469	-0.00612927827436179	-0.00935687133970542	-0.00933753935304669	-0.0057369559811031	-0.00432834408973062	-0.0340923266988579	21.842384257	0	0.556873108413265	25.9991883922064	10.3088815091307	0	30.2737359348793	2.25143656905466	5.20222122578594	43.124795987965	18.8530389123784	30.3065366709821	24.7999096893278	29.920224736222	42.7673835630033	81.5560558382109	188.438445594891	349.644954951563
ENSG00000001036	2519	FUCA2	0.00174607460995414	-0.000655240025030736	-0.000777389854245029	-0.005788505101346	0.00959246370696706	0.00655780482684946	0.00554724294653078	-0.00585331865245979	-0.00164437116302018	3.87803094984812e-05	-0.00281053869214533	0.000651279175056163	0.00433904400649405	0.000609203531512565	-0.00588661259922679	0.00567029151034635	-0.00452012760027502	0.00642597943258875	1217.90132868832	1094.11928463678	2026.92391541709	973.991948214565	2068.36351646604	1222.27022814609	1724.62865218523	1081.71975923698	2035.25626780109	1884.59270211559	1656.0612378838	1509.41373567503	1727.89899108621	1769.5804575365	2017.505770243	2143.45428000156	1557.51822863723	1552.19465937227
ENSG00000001084	2729	GCLC	0.00912844426733757	-0.00390207703014963	0.00472804111617229	-0.00405724368281187	0.000824899624767859	0.0068170594029734	0.00285964499347349	-0.00206535673985259	0.00540170243175171	-0.0118641491681998	-0.00364067459210055	0.0047772071843776	0.00406579144989943	-0.00434547248941815	-0.0113774336102954	-0.00687086255981771	0.00212907542324942	0.0181034753174742	663.699312349434	261.066100730725	509.710280037	502.163948434103	464.651275521743	201.904990012044	391.176855282114	230.137614271798	404.557489811053	442.047520635544	325.635150404895	506.32432901801	911.8196441382	1003.68920137516	1111.30520507174	901.651113734367	811.431025738205	761.057905923947
ENSG00000001167	4800	NFYA	4.62713490787172e-05	0.0008220144726335	-0.000762592738454692	-0.0026498543834239	-0.00235204985457086	0.00312050213613791	0.00396305984305365	0.00200672179192864	0.0060602874662708	-0.00146572969812749	-0.00715864424556928	0.00212792277054768	-0.000719185977548127	-0.000337421263193138	0.000333265723200088	0.000401088592449776	-0.00634280644311951	0.0356415433115911	1299.66146391145	996.435768174995	1143.18192868371	745.090341053968	891.930978228653	916.713766268124	1020.17830536262	980.536244560132	1098.97478173266	950.358280110735	1128.31480303811	1065.12834068377	972.607055333959	864.097404809917	1017.16170738377	1095.69405776998	1160.71888730636	1172.05688144563
ENSG00000001460	90529	STPG1	0.0194514446559595	-0.0132014098402719	0.00761406330856876	-0.01814633956063	0.0308481306003471	0.0144926796151547	0.00932736183158168	-0.00173973440372265	0.00491383621956235	-0.00107698205589696	0.00242548251776598	-0.000242105428435861	-0.00268936714325669	-0.00495869504193258	0.00607978263736146	0.0140640040490719	-0.00144654668391824	-0.00623456191878083	79.7916468886959	0	180.747950248016	121.196401277386	256.081030852212	2.08930830101051	244.119255901041	4.23678372690719	258.383951933922	129.333729600486	144.894285539839	93.8008037972842	1480.58219627143	698.316016117455	690.45051401626	822.798854434196	269.615687388801	223.471272504947
ENSG00000001461	57185	NIPAL3	0.0111883717810973	-0.0155491926055455	0.00848210148512436	-0.0284197888619256	0.026697199578673	0.00471962240627929	0.00916642514793515	-0.0185241691288596	0.0161741093414173	0.00578558092665504	0.011655543508164	0.0043279632876877	0.00227311347965487	0.0124833637737783	-0.00599791819869117	0.0140185254577401	-0.00348061216418362	-0.00405426715459095	324.312896868563	7.74723984142551	1115.72565300331	616.824205065416	1470.05641441984	95.3469999209397	1115.22205925942	107.698808514821	2138.84581645153	343.015622874878	568.280038606811	545.887725629262	1312.65036505672	1337.37054152962	1547.27959069419	1503.1136885952	840.017652056681	943.816065698661
ENSG00000001497	81887	LAS1L	-0.00131935018144185	0.000658527826979418	0.00294748175157503	0.00120650997258698	-0.00111393298782382	0.000659237977328912	0.000186304756239011	0.00379441330007605	-0.000847796874177092	0.00341736386351417	0.00356501789398428	-0.00486398937186045	0.00293145143235022	-0.00291359424720562	-0.00127953412582792	0.00312708954917773	0.000158276702205607	0.012853116185373	1329.24522429827	1481.67508539884	1368.6566077755	1450.03773967829	1281.67762082465	1075.73439394076	1319.33015502706	1303.51317067105	1064.16620837068	1123.94732380922	1266.5511115062	1139.89221450377	1062.00541318086	1127.00184376001	1071.893485218	1185.91811498751	988.772502628199	1029.36850984589
ENSG00000001561	22875	ENPP4	0.00629887261996457	-0.0157164988632436	0.0112820219608034	-0.0139922440115613	0.0110424740759644	-0.0186263231203239	-0.00814905400604976	-0.00635603317186747	0.000253235158056658	0.00806615677619504	0.00786040417608182	0.0117614118305997	0.00601740811470413	-0.0179001817016373	0.0018387154144992	0.0162543011138279	0.00858158020604867	-0.0154672809205158	106.622728422608	1.15113488343668	39.4710672001708	413.160760785091	309.211282530096	22.8282589595599	280.582387819429	31.8162474896062	292.078699942326	38.0870448190051	102.750026777297	62.7003118681518	151.894081881948	364.4265472809	213.942633485113	120.113716452595	171.555505615253	111.251103703185
ENSG00000001617	6405	SEMA3F	-0.0170515758291086	-0.0163234591905945	-0.000868761287207968	-0.00931354642145017	0.0207589050921578	-0.00681506438166859	-0.032689156932039	-0.0435200166401935	-0.0164575803064524	0.0102968584385927	-0.0378481242067195	-0.00628649486623867	-0.00598723412026183	-0.0257245918428941	-0.0109421493173044	0.0208591533369618	-0.00180054059121265	-0.00794284413974778	36.889150996739	0	14.5656691197469	27.0399871024075	1414.69396905369	489.55223559713	292.217847331666	50.1694850676761	208.093566712693	30.8644048817053	4.191603000455	0	0	9.89541585998082	4.99691615137987	1.81498430766798	17.0062160154322	11.2950261198544
ENSG00000001629	54467	ANKIB1	-0.00263378960328601	-0.00580617421821477	-0.00208861363202023	0.0032989163412267	-0.00529402745375325	0.00559085068145501	0.00204169516240569	-0.00165890980811369	0.005303332970196	0.000641495433958267	0.00192015767776439	-0.000493985421299071	0.00229699829700921	0.00207756425673517	-0.00261203787247439	0.0102417807044121	0.000147952384137185	-0.0198503932951971	3819.18921438238	4013.54341955316	4193.80030430413	4009.21326585577	4243.56363165756	5038.14718886124	3816.53006342667	6008.40322364391	4929.06101672123	2170.14571773256	2594.08973750305	2350.84354530233	3218.60027365854	3336.70130993633	3440.0239820975	4726.34026952133	3695.85802943484	4668.03061448525
ENSG00000001630	1595	CYP51A1	-0.00297029501631138	0.00494189159834317	-0.000762914248285049	0.00401884648546803	0.00304615505840014	-0.00444768822852278	-0.000851617720460385	-0.0018607545673916	-0.00243495754533367	-0.00140073985154314	-0.00205596341397787	-0.0136682163297815	0.00276471705616758	-0.00344920681493311	0.00500683131472157	0.00277410186050118	0.00316189591394382	0.0126390289808067	3986.97971682041	5576.22748270469	4792.1558328866	3514.16861566904	4474.46378166714	5815.02657308114	4228.88939221565	5866.84362829197	2940.39223959729	5713.60930678634	5687.00201810884	4440.62521484923	3607.71484472387	4204.34022891364	3428.49019036467	2771.54102295748	3089.45822878196	2981.72592341832
ENSG00000001631	889	KRIT1	0.00307561105749998	0.00130176597728129	0.000733847016014933	0.00149450807933981	-0.00156405742754113	0.00237237534285033	-0.00156710972111952	-0.00225765155172241	-0.00197542465284153	0.00444873744687536	-0.00424155529466077	-0.00168476659746623	0.0022683337455324	-0.00246641606219125	-6.59613377687488e-05	0.00963432869341522	-0.00223035917902603	-0.0126567983904637	691.54132809363	700.404314823156	597.40592753364	667.532099529739	669.158751688908	656.163014612737	541.100288403471	494.967089163898	458.162705024673	646.580722099399	837.365831913157	658.301871596077	771.952128985219	814.188568662819	797.443925120382	926.294779435838	723.935617517974	703.4127207392
ENSG00000002016	5893	RAD52	0.00338282767699876	0.00319861151008098	0.00121493255773142	-0.000675724625623169	-0.000755862013964081	-0.00160613890235075	-0.0067103917989331	0.00281180194378045	-0.00276053527896756	0.00461828603503983	0.00177784452323375	-0.0150833990615175	-0.0114933374379624	-0.00320877895493708	0.00554522772818915	0.00457751968144865	0.0176093969331177	-0.00588614570630427	208.621996437814	191.104575313322	172.468677681256	263.692075528225	210.309354570299	176.297730443455	209.512715313771	162.293455306318	97.0385042798119	274.984227595243	313.687035871478	292.261167400332	335.556657837325	283.038969612661	158.481373893778	238.832191629913	187.829881260387	278.664074992896
ENSG00000002330	572	BAD	0.00326472525411032	9.91058998039173e-05	0.000149916891998818	0.0013326698471612	-0.000461630847734931	0.00544993299750829	0.0030794618646173	-0.00368133456227848	-0.0034500057093976	-0.000231199872823116	-0.00313361712628056	-0.000978688117861607	-0.00300447161236334	-0.000368102999818365	-0.00255615593051728	-0.00764377281581886	0.00230399894709161	-0.0135859162353114	1525.01106209329	1840.66387182125	1734.50257023054	1456.12198903438	1707.02274862707	1527.9077205226	1423.91247829583	1264.22474241106	1305.39245482446	1587.81580090773	1430.552566969	1914.18996306672	2330.0235314049	2027.46093261645	2113.98261832099	2157.27943753373	2016.48295891068	1905.12970961947
ENSG00000002549	51056	LAP3	-0.00218993202637458	-0.00181678075389538	-0.00192291238757201	0.00284975542686222	0.00291051402787412	-0.00327869391208864	-0.00880753162319209	-0.00514258090716186	-0.00279689174811096	-0.00511619096671231	0.00160052966178778	0.00279539777903135	-0.00730165605562172	0.00514588646239446	-0.00137753008672163	0.00165257818431839	8.3920837934845e-05	-0.0101303806733284	1659.6555349448	1664.22406850551	1533.84578463806	2236.90983910383	2243.93742870886	3117.76337662787	1780.44118972338	2205.11516068944	2202.92631058613	2219.9396465954	1452.25527590439	1534.62266545359	1849.10431322857	1681.16231331384	1805.40615597462	1425.64177515637	1548.16411295671	1874.28853989296
ENSG00000002586	4267	CD99	0.00516101525795564	0.0031718406489586	0.0031874874544437	0.00876215088344438	0.00221328368723016	-0.00632914449649206	0.00285984555637689	0.000223756518912031	-0.000672509975957599	-0.00102989541600639	0.00426305796248293	0.0115546635881628	-8.2435297079874e-05	-0.0025772826106022	0.00509306888258595	-0.00513156572001108	-0.000404452177437628	0.00811929036769863	18272.6241027769	24349.8927637627	14182.3934457543	23959.6590174841	12788.5553630823	15931.9790580141	9793.77486977586	14469.5687758734	13615.7822089691	18368.8142353351	21735.1846791949	23313.2117830013	31979.8804224904	30759.7735798615	30647.1485548789	17156.4726212234	19029.4929932926	12382.3538717174
ENSG00000002587	9957	HS3ST1	-0.00440088296544179	-0.00555923504681956	0.0258880480045932	-0.0234250930493036	0.00316502092455589	-0.0138284674576583	0.00562222683956416	-0.0146009394227839	-0.00452511305422275	0.00908235169940836	0.0206470402031364	-0.0114645444504678	0.0284387131488968	0.024176663137414	0.0175657070237378	-0.0265897361245629	0.0204603687337773	0.00558228701116628	38.8868052393816	0.695408736948505	357.855340381793	290.301618801034	117.732672486473	1.62230643822561	274.736813431279	0.710873919010994	95.0329460398183	10.6910247426636	40.9589539185387	82.7958463486997	0.6281876845109	68.6429326062393	17.8034003899158	1.25010096814553	57.0461434150825	14.3223860453037
ENSG00000002746	23072	HECW1	-0.00865258145299768	0.00434460380890565	-0.0255374283417939	0.0055295747610327	-0.0149793138000169	-0.0309258122135675	-0.0249687243226127	0.00877550997765373	0.00218544749613821	0.00479412833050146	-0.0180812972298044	-0.00656666552414344	0.00694974511307557	-0.00551048996888123	-0.00648178441293042	-0.0162724908530167	0.00297737266494264	-0.00342630719394057	463.61833609425	572.174183297734	54.5382660212005	333.904549709239	251.347458431341	3004.92155819084	695.415963033506	3648.06156335597	407.027999286221	1038.9208226983	679.535546675384	867.075689411398	120.909061888139	246.442370235848	209.638769469036	279.231342232901	735.290582178935	589.927288512204
ENSG00000002822	8379	MAD1L1	0.00875726215352363	0.00328435064922611	-0.00687822892713094	0.000313276498743207	0.00816925902877814	0.00438797655542739	0.00694323018578174	0.00517497267367996	0.000703055252782808	-0.00343187767494586	-0.00369679583719004	-0.00953473512263383	-0.010742673231002	0.00164991168191457	0.0067164557182473	0.0136904219047091	-0.000914283497462246	0.0152921950291698	643.502665954289	754.545980637683	771.131896249588	474.399458715584	587.875624959649	700.340920361714	720.671422268225	746.170417602417	638.266667787195	1420.8269418508	1663.86203094642	1122.80353087185	2889.30150609639	1571.99516893256	1585.98730059541	1820.12534363858	1008.2934013532	1410.31980657461
