	entrez	symbol	PCA.PC1	PCA.PC2	PCA.PC3	PCA.PC4	PCA.PC5	PCA.PC6	PCA.PC7	PCA.PC8	PCA.PC9	PCA.PC10	PCA.PC11	PCA.PC12	PCA.PC13	PCA.PC14	PCA.PC15	PCA.PC16	PCA.PC17	PCA.PC18	CTRL2_progenitor_0_weeks_untreated_1	CTRL2_progenitor_0_weeks_untreated_2	CTRL2_progenitor_0_weeks_untreated_3	CTRL2_CNTF_2_weeks_untreated_1	CTRL2_CNTF_2_weeks_untreated_2	CTRL2_CNTF_2_weeks_untreated_3	CTRL2_CNTF_3_weeks_untreated_1	CTRL2_CNTF_3_weeks_untreated_2	CTRL2_CNTF_3_weeks_untreated_3	CTRL3_progenitor_0_weeks_untreated_1	CTRL3_progenitor_0_weeks_untreated_2	CTRL3_progenitor_0_weeks_untreated_3	CTRL3_CNTF_2_weeks_untreated_1	CTRL3_CNTF_2_weeks_untreated_2	CTRL3_CNTF_2_weeks_untreated_3	CTRL3_CNTF_3_weeks_untreated_1	CTRL3_CNTF_3_weeks_untreated_2	CTRL3_CNTF_3_weeks_untreated_3
ENSG00000000457	57147	SCYL3	0.00263116104318446	-0.00170390270187303	0.00291167314194403	0.00149690536359234	0.0023424203973416	0.00324883836378259	-0.00417391882029992	0.00275590029199058	0.0107073132429273	-0.00420018379720372	-0.000903082390413033	-0.00447582172983322	0.000918439982509117	0.00726863353962385	-0.00210006431338253	0.00340512288829579	0.00139694882385179	-0.00844902474044346	8.27679343740564	8.19570947298688	8.0389624480278	8.03860467441737	7.93547726314786	7.97905952394972	8.0719077102919	8.17592297715923	7.52515014462983	8.27613612649491	8.24629351851436	8.2983727614084	8.13830167332335	8.41490106818803	8.53276695001627	8.2379729681276	8.38071852137981	8.56892726129348
ENSG00000000460	55732	C1orf112	-0.00357745696158975	-0.0094394663513138	0.00479778331056201	-0.000493655918669636	-0.00388697839950701	-0.00356392232565287	-0.00314280138515853	0.00356915380208025	0.00636497506250901	-0.0019107983839855	0.000977397944779206	0.00464053159898429	0.00410230598307256	-0.0104586663480674	-0.00840952620911214	0.0173777277654916	0.000143491108199938	0.0425494104092827	7.95529065613051	8.04494524452688	7.88635003229905	7.12727658912982	7.61654595349475	7.63690803509418	7.69344611596178	7.57666306937872	7.59254870354492	9.017639490154	8.43586826703974	8.39667145452531	7.31790701565808	7.77178197619701	7.46829165298514	7.23226733031298	7.30336167894289	7.2452821393024
ENSG00000000971	3075	CFH	0.00687653340263747	-0.00253471645261459	0.00637973076206711	-0.00377233146332436	-0.00844540750576921	-0.00670718400319709	0.000754935303769368	0.0013000460179452	0.0204635019467072	0.000119614428566351	-0.00950419918395942	-0.00697768282546322	0.0119382661763979	0.00227521870155909	-0.00556326748874677	-0.0057223625472835	0.000344733851201018	0.0117479448850612	6.2345955116105	5.02582810579805	5.22446926522899	5.98162533920575	5.48473713633622	5.91793101393614	6.3410232857779	5.86958937960749	5.02582810579805	6.68520281271752	6.15270488090316	6.43588586310238	6.58171421526964	6.09568581819168	6.65250413135084	6.30909163424046	6.42532190526926	6.67801932174039
ENSG00000001036	2519	FUCA2	0.00204017052365891	-0.00249230348787903	0.00129246254439641	-0.0113996530833938	0.00578867628152907	0.00816144654744036	-0.00456638888312859	0.00165067794608711	0.00493229157704368	0.0026199962114632	0.00305941113848605	-0.00410513740770389	-0.00092160656754572	0.00170192667301446	0.00288354241357745	0.0029582137702895	0.00328864591213928	-0.0129289864442233	10.3571364447051	10.2098883485826	11.0650771994626	10.08089381324	10.3399842539577	10.9163487780531	10.0591004279423	11.095032307785	10.3762371950481	10.9679761455203	10.7808425639301	10.6550226768524	10.7987933732266	10.9103830121996	10.9452389354347	10.8408475761373	10.8712923475115	11.0614487136898
ENSG00000001084	2729	GCLC	0.00955633319318616	0.00375565738726472	0.00747250099919675	-0.00435346032166191	0.0071848018876983	7.49946009320972e-05	-0.00786662909603611	-0.00348448840735592	0.0112835404799865	0.000816442246497831	-0.00281107222329093	0.00829766416824356	-0.0119038171157214	-0.00415043631423674	3.68651749898988e-05	-0.00661140937437721	0.0132111043514073	0.017752343088815	9.54047122992514	8.36496159919308	9.19675810574214	9.60208797115225	8.23451827824812	9.52973363016085	9.18293136512574	9.07932104149274	8.07967371130006	9.01850812364785	8.6306008758153	9.18866303001988	10.0119043233258	10.0968521280444	9.84598091565876	9.96517206758579	10.0926035944266	10.2383240449069
ENSG00000001167	4800	NFYA	-0.000642395144148512	-0.00159693696206147	0.00219446719387579	-0.000518879690750257	0.00428202275995066	0.00140423892067849	0.00124516395218856	-0.00861639105430971	0.00324682704873356	-0.00082661963344851	-0.00306744859444288	-0.00277089342882178	-0.00326924476839587	-0.00376580260961535	0.00911092895131732	0.000703307499682611	0.00282002694482119	0.0137468759778843	10.4307073734577	10.0669627559457	10.2560256491352	9.87361902282563	9.89029105545543	10.2028717555696	9.68326484705991	9.92040657441988	9.96847940320245	10.0091272870469	10.2358366020079	10.1600042586334	9.97985612226211	9.9465097063906	10.0010043926896	10.0345739216245	9.87210337560872	10.0995591656952
ENSG00000001460	90529	STPG1	0.0239650821551038	0.0026494368080518	0.0121535836724041	-0.0298155339565076	0.0190994637937652	-5.97592057458673e-05	-0.00264935218667321	0.000181150190684832	-0.00630098927701993	-0.00731018184436241	0.0120274971394436	-0.00782047181806593	0.00468863875872029	0.00469769421858248	-0.000852636108452328	0.00961349857180687	-0.00336164027821678	-0.0122187994590323	7.08347415406796	5.02582810579805	7.89620714398775	7.31578894742176	5.02582810579805	7.97950797917164	7.48185839679238	8.29270269847369	5.38865338986331	7.54639198868642	7.65804335593296	7.23130609725635	10.1732086337777	9.3581723904348	9.26489589602486	10.5671922584597	9.54605779869588	9.53776441077027
ENSG00000001461	57185	NIPAL3	0.0169329275605765	0.00751714194009249	0.0236394561155707	-0.0367816221575353	0.0049871731560604	0.0158394273307026	0.00010470142365816	-0.00132097602247637	-0.0126275021378181	0.00919774009704193	-0.00189687434941864	-0.00171205070082216	0.0120055968009415	0.0017904961817454	0.00328844962701447	0.00296328094964822	0.00214045094154531	-0.00600193306600862	8.67795014055269	5.74592362237922	10.2983560646652	9.4432119171481	6.50221321269568	10.6000147547359	9.50600121766506	10.6801546888619	7.33688596345316	8.75254267887524	9.39056530471991	9.3407286648152	10.7338841619951	10.4283057768987	10.642648662958	10.5204841700667	10.5435102980038	10.7524667865531
ENSG00000001497	81887	LAS1L	-0.00146885915137122	0.00146297996671061	0.00191584429353229	0.00385363700193262	0.000670790330033328	-0.00100305086592352	0.00107183407531573	0.0039261213183346	-0.000680779673361811	0.000424081626301349	0.00408275139641454	0.00282532519461468	0.00227572363270939	0.00555992154693349	0.00181443926477966	0.000827033801690072	-0.000123988491745046	-0.0161044490960437	10.4913294796387	10.6408520343248	10.5329887965751	10.7029203648987	10.5528339402934	10.3811361815576	10.6186404913103	10.4440616175536	10.2150803779032	10.2668110598925	10.4238204054256	10.282042517118	10.2626007091492	10.3691858040315	10.2900252245917	10.1834034344994	10.2618496699346	10.2002450597221
ENSG00000001561	22875	ENPP4	0.010612263267443	0.0137396790291773	0.0174477925750949	-0.00982035777588099	-0.0196519395235006	0.00431049214909704	-0.00346267608896426	0.00677823745946329	-0.00640434159281417	-0.0225810947865184	0.0176712301529945	-0.00262972238772495	-0.000755252988961468	0.00444299516096866	-0.00524867277758071	-0.00682236875062802	0.00252924752510724	0.00526779255422452	7.38874546920174	5.29926589373536	6.55750678004865	8.83794967922144	5.71034812518563	8.15815575233526	8.92662312128945	8.56391959788226	6.2176832949361	6.53496855949062	7.35225191526151	6.91151932587993	7.56946684724219	8.44026977316046	7.83187550850497	7.74925902420865	8.76054722067263	8.13066309075026
ENSG00000001617	6405	SEMA3F	-0.0105020576683129	0.0137761804295759	-0.003919378907441	-0.0414413543389217	-0.0225481946257554	0.0117709357417432	-0.0154566211516829	-0.0123086891325983	-0.000680320928071886	-0.0503385762599138	-0.00829358915763388	0.0075872020289392	0.0158647296036863	0.0175606381434047	0.00602364650426621	-0.00134372633935459	-0.00684574417561646	0.00449408841404837	6.35548067851482	5.02582810579805	5.87915809853136	5.94669396320631	5.56017973272334	8.14968099214688	6.17719727885641	10.2350993006126	8.84840094286371	6.25113625199647	5.48792772864858	5.02582810579805	5.66254154780779	5.52961616895127	5.9517480519324	5.02582810579805	5.73135434083283	5.53089398818847
ENSG00000001629	54467	ANKIB1	-0.00218868810853749	0.0062762689863914	-0.00447400357585689	0.00224786384748727	0.00205276454711914	0.0026361602596227	-0.0014470831841572	-0.00361965506527686	-0.00212467370608849	0.00491436471372407	0.00554095029743671	0.000435787430180876	0.00361447798062163	0.00676487317389538	0.00302660748547839	0.00108256250173767	-5.11402139398477e-05	0.00335940625771885	11.981798143303	12.0517703720358	12.1161149972578	12.1460120759708	12.448168299111	11.9630129671556	12.0581097439564	12.1345351695188	12.3905513243613	11.1897557910025	11.4336012750537	11.2979272501259	11.7819041959456	11.84736550855	11.8732457544668	11.7392079840458	11.78743034556	11.8377963402595
ENSG00000001630	1595	CYP51A1	-0.00226758577726578	-0.00455594681358054	-0.00315851001968501	-0.00110216236503483	0.000299546100358953	0.00208982400955454	-0.00379458731268771	-0.000674236969304791	-0.00457865589647721	-0.00388944428740235	0.00930161878338043	0.00612347576738214	0.00663977548025507	-0.0024231937034659	-0.00216161773733583	0.00516508814498968	-0.00106952818655596	0.00523728585210979	12.0096973960279	12.4867001583861	12.2726571459266	11.6225532302611	12.2556608191783	11.8972369649807	11.8379563835586	12.1766854508183	12.5617912759141	12.5281177360016	12.5142863322218	12.1647961145372	12.0793726254636	12.2713714259975	11.9717820705704	11.8678113813547	12.0822488757715	11.799957843814
ENSG00000001631	889	KRIT1	0.00173733032473978	-0.000789924758002903	-0.00152678657479456	0.0024229389518484	-0.000836750415553817	0.00145336574284455	-8.41974730584002e-05	-0.00110444221530831	0.000362064272511302	-0.00181615645958239	0.00785081537387742	-0.00282698893904651	0.00346924993341061	0.0084939174710194	0.0024182722417386	0.000651943752565973	0.00036257050087785	-0.00937476662086189	9.6292049663287	9.64564619362431	9.43718555291791	9.64909536272588	9.76483450126224	9.32414378691832	9.58917721593048	9.58837365549926	9.57324514322907	9.54583561095776	9.884248235613	9.56568923870922	9.76435702817791	9.87967880071037	9.81796075252861	9.77590596316329	9.84472075442736	9.82359524800505
ENSG00000002016	5893	RAD52	0.00216227367295535	-0.00206638160298026	0.000340532786447517	0.00261963403920311	-0.00497711843482866	-0.00573889671239101	0.00879112748006782	0.0032738096154372	-0.00351954132534921	0.00227486629008941	0.0137668370182302	0.00830936914767002	-0.00578061215364543	0.014178146693058	-0.00792832285145321	0.00193278021975306	-0.0146716919522495	-0.013346061043466	8.07037448456309	7.97164201371991	7.86028842449593	8.50932095610717	8.45170518387886	7.76797600031639	8.34715800271326	8.08190893414799	7.89446751063502	8.3958118141196	8.54780616714476	8.4650173116115	8.43835544737683	8.52387496698962	8.25156408695696	8.63067767158912	8.42263166958296	7.77132706699678
ENSG00000002330	572	BAD	0.00304402979322283	-0.000409525103067604	-0.00210227186981106	-0.00183332441346581	0.00669453546578723	0.00139687076691114	0.000445580319772595	0.000596377009272091	0.000219064967763434	-0.00258953194600652	-0.00651747572358971	0.00724219815596076	-0.00137177202702308	0.000156957173420035	-0.00468393382929042	-0.000453346925628904	0.00315692881782099	0.00681981946805683	10.6564850939134	10.9175411162133	10.8366259590222	10.6358492426206	10.6192548973157	10.7829712981822	10.5996515092307	10.8160121432717	10.6734300137076	10.7184529099261	10.5670327812049	10.974633718449	11.3658770872272	11.0914083070288	11.084270534587	11.2480350728464	11.0502713820977	11.1158515150777
ENSG00000002549	51056	LAP3	-0.00193346277655576	0.00280385852791464	-0.00658135337848682	-0.00220762291517461	-0.00796206940150045	-0.00745886315538043	0.000865508835656314	0.00200164851537415	0.000492666212518151	0.00813024040294205	-0.000991296577316858	-0.00214583847677456	0.00233202467536914	0.00848477079868984	-0.00198045010260218	-0.00785273764425551	0.0036216051512741	-0.00995018230270012	10.7797710598335	10.7830831306161	10.6716890143114	11.2637461542276	11.6638969015382	10.9202757715139	11.2040139957701	11.2041496739392	11.679138843209	11.1921375217421	10.5936826273288	10.6729348609525	11.0980788270252	10.6190012667352	10.7976420763124	10.9302715607801	10.7948739932887	10.9012019528573
ENSG00000002586	4267	CD99	0.00672410342106775	-0.000640326930868854	-0.000679856894481366	0.0085667905594339	0.000426398260766182	-0.00351683609729962	-0.00255827676389525	0.00373157067663429	-0.00745652772112454	-0.00595780814694163	-0.00843098652935302	0.00329538365957478	-0.0006508081346025	0.00103839086076218	0.0051295398468973	-0.0064213678141969	-0.00172593175401109	0.0137584450416627	14.1871943445763	14.5996421526067	13.8244620878789	14.876736972873	13.8717293675877	13.8719292836109	14.5843689968196	13.6775830853495	14.0050166791867	14.2009629199564	14.4357344842358	14.5395379039029	15.0115750301513	14.8054694036075	14.9557532116883	14.9924659708583	14.9336121677848	14.9356065935821
ENSG00000002587	9957	HS3ST1	-0.00105926299086442	0.00942530385396693	0.0279475742052909	-0.00104356719837987	-0.00581869546861164	0.0147097628127408	-0.0094431501627626	0.0121983543554307	-0.0314816087155117	0.0294223867756313	0.00545058033487458	0.0155188984380367	0.0216269167869264	0.0148993456410447	-0.0401326851310843	0.000597800061868909	-0.0107587339450587	-0.00582481941327302	6.50506199101132	5.23220725980002	8.66766844595221	7.99200723133498	5.39324025887095	6.72801685871311	8.41946575333808	7.42911241749889	5.3423721097854	5.82727488531833	6.54028671434993	7.09865934040013	5.69489484831811	6.91841312633851	6.72785022157485	5.22202768053981	6.93412177249378	6.0510257022347
ENSG00000002746	23072	HECW1	-0.00891391995349111	-0.0120905176032195	-0.0182091549263517	0.00899679741559283	-0.0392002608140522	-0.00519005787137946	-0.00308612930546851	-0.0204167550900556	0.00639813477553286	-0.0116310083901078	-0.019650462083851	-0.00526696550540823	0.0120416874637214	-0.00421477820718453	-0.0132677217643885	-0.0112183300381273	-0.010809221797441	0.0110459897219774	9.10549450829692	9.37748489638681	6.82269152671093	8.10726791131371	10.1345755473088	7.76567199994281	8.69908650069716	8.35239413348057	11.6698070900236	10.1819841422012	9.6036195067557	9.93261161770142	7.94265329429671	7.89051638510249	8.57101971200213	7.54404856182336	8.32427166384232	8.14241197937799
